Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
1999,NL,Angel Echevarria,28,COL,102,211,191,28,56,7,0,11,35,17,34,0.293,0.36,0.503,0.863,96
1999,NL,Brian Edmondson,26,FLA,65,11,11,0,4,2,0,0,2,0,4,0.364,0.364,0.545,0.909,6
1999,NL,Scott Elarton,23,HOU,41,33,26,1,5,0,0,0,1,0,10,0.192,0.192,0.192,0.385,5
1999,NL,Cal Eldred,31,MIL,23,30,24,3,2,1,0,0,2,2,13,0.083,0.154,0.125,0.279,3
1999,NL,Alan Embree,29,SFG,65,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Bobby Estalella,24,PHI,9,22,18,2,3,0,0,0,1,4,7,0.167,0.318,0.167,0.485,3
1999,NL,Shawn Estes,26,SFG,40,75,61,8,10,4,0,0,5,3,21,0.164,0.215,0.23,0.445,14
1999,NL,Horacio Estrada,23,MIL,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Tony Eusebio,32,HOU,103,363,323,31,88,15,0,4,33,40,67,0.272,0.353,0.356,0.709,115
1999,NL,Carl Everett,28,HOU,123,535,464,86,151,33,3,25,108,50,94,0.325,0.398,0.571,0.969,265
1999,NL,Jorge Fabregas,29,FLA,82,260,223,20,46,10,2,3,21,26,27,0.206,0.289,0.309,0.598,69
1999,NL,Jorge Fabregas,29,ATL,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Steve Falteisek,27,MIL,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Kyle Farnsworth,23,CHC,27,44,35,3,3,0,0,0,2,2,10,0.086,0.158,0.086,0.244,3
1999,NL,Alex Fernandez,29,FLA,24,46,43,3,10,1,0,3,7,0,5,0.233,0.233,0.465,0.698,20
1999,NL,Jose Fernandez,24,MON,8,25,24,0,5,2,0,0,1,1,7,0.208,0.24,0.292,0.532,7
1999,NL,Steve Finley,34,ARI,156,663,590,100,156,32,10,34,103,63,94,0.264,0.336,0.525,0.861,310
1999,NL,Cliff Floyd,26,FLA,69,285,251,37,76,19,1,11,49,30,47,0.303,0.379,0.518,0.897,130
1999,NL,Andy Fox,28,ARI,99,320,274,34,70,12,2,6,33,33,61,0.255,0.351,0.38,0.731,104
1999,NL,Chad Fox,28,MIL,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,John Franco,38,NYM,46,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Matt Franco,29,NYM,122,161,132,18,31,5,0,4,21,28,21,0.235,0.366,0.364,0.73,48
1999,NL,John Frascatore,29,ARI,25,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Hanley Frias,25,ARI,69,180,150,27,41,3,2,1,16,29,18,0.273,0.391,0.34,0.731,51
1999,NL,Brad Fullmer,24,MON,100,374,347,38,96,34,2,9,47,22,35,0.277,0.321,0.464,0.785,161
1999,NL,Gary Gaetti,40,CHC,113,308,280,22,57,9,1,9,46,21,51,0.204,0.26,0.339,0.599,95
1999,NL,Eric Gagne,23,LAD,5,10,10,1,2,0,0,0,1,0,3,0.2,0.2,0.2,0.4,2
1999,NL,Ron Gant,34,PHI,138,605,516,107,134,27,5,17,77,85,112,0.26,0.364,0.43,0.794,222
1999,NL,Amaury Garcia,24,FLA,10,27,24,6,6,0,1,2,2,3,11,0.25,0.333,0.583,0.917,14
1999,NL,Carlos Garcia,31,SDP,6,12,11,1,2,0,0,0,0,1,3,0.182,0.25,0.182,0.432,2
1999,NL,Freddy Garcia,26,PIT,55,135,130,16,30,5,0,6,23,4,41,0.231,0.252,0.408,0.66,53
1999,NL,Freddy Garcia,26,ATL,2,3,2,1,1,0,0,1,1,1,1,0.5,0.667,2,2.667,4
1999,NL,Guillermo Garcia,27,FLA,4,4,4,0,1,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1
1999,NL,Mike Garcia,31,PIT,7,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Mark Gardner,37,SFG,27,48,39,2,4,0,0,1,3,3,15,0.103,0.167,0.179,0.346,7
1999,NL,Derrick Gibson,24,COL,10,29,28,2,5,1,0,2,6,0,7,0.179,0.207,0.429,0.635,12
1999,NL,Brian Giles,28,PIT,141,627,521,109,164,33,3,39,115,95,80,0.315,0.418,0.614,1.032,320
1999,NL,Bernard Gilkey,32,ARI,94,241,204,28,60,16,1,8,39,29,42,0.294,0.379,0.5,0.879,102
1999,NL,Ed Giovanola,30,SDP,56,69,58,10,11,0,1,0,3,9,8,0.19,0.294,0.224,0.518,13
1999,NL,Doug Glanville,28,PHI,150,692,628,101,204,38,6,11,73,48,82,0.325,0.376,0.457,0.833,287
1999,NL,Tom Glavine,33,ATL,33,77,65,3,9,1,0,0,4,5,17,0.138,0.2,0.154,0.354,10
1999,NL,Wayne Gomes,26,PHI,69,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Chris Gomez,28,SDP,76,265,234,20,59,8,1,1,15,27,49,0.252,0.331,0.308,0.638,72
1999,NL,Alex Gonzalez,22,FLA,136,591,560,81,155,28,8,14,59,15,113,0.277,0.308,0.43,0.739,241
1999,NL,Luis Gonzalez,31,ARI,153,693,614,112,206,45,4,26,111,66,63,0.336,0.403,0.549,0.952,337
1999,NL,Wiki Gonzalez,25,SDP,30,85,83,7,21,2,1,3,12,1,8,0.253,0.271,0.41,0.68,34
1999,NL,Curtis Goodwin,26,CHC,89,175,157,15,38,6,1,0,9,13,38,0.242,0.298,0.293,0.591,46
1999,NL,Mark Grace,35,CHC,161,688,593,107,183,44,5,16,91,83,44,0.309,0.39,0.481,0.87,285
1999,NL,Mike Grace,29,PHI,26,11,7,1,0,0,0,0,0,1,4,0,0.125,0,0.125,0
1999,NL,Joe Grahe,31,PHI,11,8,7,1,1,0,0,0,0,1,3,0.143,0.25,0.143,0.393,1
1999,NL,Danny Graves,25,CIN,71,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Charlie Greene,28,MIL,32,49,42,4,8,1,0,0,1,5,11,0.19,0.271,0.214,0.485,9
1999,NL,Rick Greene,28,CIN,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Marquis Grissom,32,MIL,154,661,603,92,161,27,1,20,83,49,109,0.267,0.32,0.415,0.734,250
1999,NL,Mark Grudzielanek,29,LAD,123,534,488,72,159,23,5,7,46,31,65,0.326,0.376,0.436,0.812,213
1999,NL,Vladimir Guerrero,24,MON,160,674,610,102,193,37,5,42,131,55,62,0.316,0.378,0.6,0.978,366
1999,NL,Wilton Guerrero,24,MON,132,340,315,42,92,15,7,2,31,13,38,0.292,0.324,0.403,0.727,127
1999,NL,Jose Guillen,23,PIT,40,132,120,18,32,6,0,1,18,10,21,0.267,0.321,0.342,0.662,41
1999,NL,Ozzie Guillen,35,ATL,92,255,232,21,56,16,0,1,20,15,17,0.241,0.284,0.323,0.607,75
1999,NL,Mark Guthrie,33,CHC,11,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Ricky Gutierrez,29,HOU,85,311,268,33,70,7,5,1,25,37,45,0.261,0.354,0.336,0.69,90
1999,NL,Domingo Guzman,24,SDP,7,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Edwards Guzman,22,SFG,14,16,15,0,0,0,0,0,0,0,4,0,0,0,0,0
1999,NL,Juan Guzman,32,CIN,12,30,26,1,3,0,0,0,2,1,10,0.115,0.148,0.115,0.264,3
1999,NL,Tony Gwynn,39,SDP,111,446,411,59,139,27,0,10,62,29,14,0.338,0.381,0.477,0.858,196
1999,NL,Yamid Haad,21,PIT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Luther Hackman,24,COL,5,5,5,1,1,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1
1999,NL,Shane Halter,29,NYM,7,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Darryl Hamilton,34,COL,91,379,337,63,102,11,3,4,24,38,21,0.303,0.374,0.389,0.763,131
1999,NL,Darryl Hamilton,34,NYM,55,189,168,19,57,8,1,5,21,19,18,0.339,0.41,0.488,0.898,82
1999,NL,Jeffrey Hammonds,28,CIN,123,293,262,43,73,13,0,17,41,27,64,0.279,0.347,0.523,0.87,137
1999,NL,Mike Hampton,26,HOU,31,88,74,10,23,3,3,0,10,7,18,0.311,0.373,0.432,0.806,32
1999,NL,Greg Hansell,28,PIT,32,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Dave Hansen,30,LAD,100,136,107,14,27,8,1,2,17,26,20,0.252,0.404,0.402,0.806,43
1999,NL,Pete Harnisch,32,CIN,32,75,66,6,10,4,0,1,5,1,20,0.152,0.164,0.258,0.422,17
1999,NL,Lenny Harris,34,COL,91,164,158,15,47,12,0,0,13,6,6,0.297,0.323,0.373,0.697,59
1999,NL,Lenny Harris,34,ARI,19,30,29,2,11,1,0,1,7,0,1,0.379,0.367,0.517,0.884,15
1999,NL,Reggie Harris,30,MIL,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Charlie Hayes,34,SFG,95,301,264,33,54,9,1,6,48,33,41,0.205,0.292,0.314,0.607,83
1999,NL,Rick Heiserman,26,STL,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Todd Helton,25,COL,159,657,578,114,185,39,5,35,113,68,77,0.32,0.395,0.587,0.981,339
1999,NL,Rickey Henderson,40,NYM,121,526,438,89,138,30,0,12,42,82,82,0.315,0.423,0.466,0.889,204
1999,NL,Doug Henry,35,HOU,35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Felix Heredia,24,CHC,67,4,4,0,2,0,0,0,1,0,0,0.5,0.5,0.5,1,2
1999,NL,Matt Herges,29,LAD,17,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Chad Hermansen,21,PIT,19,69,60,5,14,3,0,1,1,7,19,0.233,0.324,0.333,0.657,20
1999,NL,Dustin Hermanson,26,MON,32,75,64,1,3,0,0,0,2,3,39,0.047,0.09,0.047,0.136,3
1999,NL,Carlos Hernandez,23,HOU,16,15,14,4,2,0,0,0,1,0,0,0.143,0.143,0.143,0.286,2
1999,NL,Jose Hernandez,29,CHC,99,388,342,57,93,12,2,15,43,40,101,0.272,0.357,0.45,0.807,154
1999,NL,Jose Hernandez,29,ATL,48,180,166,22,42,8,0,4,19,12,44,0.253,0.302,0.373,0.675,62
1999,NL,Livan Hernandez,24,FLA,17,47,45,5,13,2,0,2,7,0,5,0.289,0.283,0.467,0.749,21
1999,NL,Livan Hernandez,24,SFG,11,26,18,1,4,0,0,0,1,1,5,0.222,0.3,0.222,0.522,4
1999,NL,Orel Hershiser,40,NYM,31,68,62,3,9,1,0,0,3,1,18,0.145,0.154,0.161,0.315,10
1999,NL,Richard Hidalgo,24,HOU,108,449,383,49,87,25,2,15,56,56,73,0.227,0.328,0.42,0.748,161
1999,NL,Glenallen Hill,34,CHC,99,278,253,43,76,9,1,20,55,22,61,0.3,0.353,0.581,0.934,147
1999,NL,Sterling Hitchcock,28,SDP,32,71,61,4,5,0,0,0,0,3,34,0.082,0.125,0.082,0.207,5
1999,NL,Trevor Hoffman,31,SDP,60,3,3,0,1,1,0,0,2,0,0,0.333,0.333,0.667,1,2
1999,NL,Todd Hollandsworth,26,LAD,92,287,261,39,74,12,2,9,32,24,61,0.284,0.345,0.448,0.793,117
1999,NL,Darren Holmes,33,ARI,42,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Chris Holt,27,HOU,30,55,45,3,3,0,0,0,2,3,14,0.067,0.125,0.067,0.192,3
1999,NL,Tyler Houston,28,CHC,100,279,249,26,58,9,1,9,27,28,67,0.233,0.309,0.386,0.695,96
1999,NL,David Howard,32,STL,52,92,82,3,17,4,0,1,6,7,27,0.207,0.286,0.293,0.578,24
1999,NL,Thomas Howard,34,STL,98,215,195,16,57,10,0,6,28,17,26,0.292,0.353,0.436,0.789,85
1999,NL,Jack Howell,37,HOU,37,41,33,2,7,2,0,1,1,8,9,0.212,0.366,0.364,0.729,12
1999,NL,Trent Hubbard,35,LAD,82,120,105,23,33,5,0,1,13,13,24,0.314,0.387,0.39,0.777,41
1999,NL,John Hudek,32,CIN,2,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,John Hudek,32,ATL,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Bobby Hughes,28,MIL,48,106,101,10,26,2,0,3,8,5,28,0.257,0.292,0.366,0.659,37
1999,NL,Todd Hundley,30,LAD,114,428,376,49,78,14,0,24,55,44,113,0.207,0.295,0.436,0.731,164
1999,NL,Brian Hunter,31,ATL,114,223,181,28,45,12,1,6,30,31,40,0.249,0.367,0.425,0.792,77
1999,NL,Tim Hyers,27,FLA,58,96,81,8,18,4,1,2,12,14,11,0.222,0.333,0.37,0.704,30
1999,NL,Jason Isringhausen,26,NYM,11,13,12,2,1,1,0,0,1,0,4,0.083,0.083,0.167,0.25,2
1999,NL,Damian Jackson,25,SDP,133,447,388,56,87,20,2,9,39,53,105,0.224,0.32,0.356,0.676,138
1999,NL,Stan Javier,35,SFG,112,371,333,49,92,15,1,3,30,29,55,0.276,0.335,0.354,0.69,118
1999,NL,Stan Javier,35,HOU,20,75,64,12,21,4,1,0,4,9,8,0.328,0.405,0.422,0.827,27
1999,NL,Geoff Jenkins,24,MIL,135,493,447,70,140,43,3,21,82,35,87,0.313,0.371,0.564,0.935,252
1999,NL,Robin Jennings,27,CHC,5,5,5,0,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1
1999,NL,Marcus Jensen,26,STL,16,42,34,5,8,5,0,1,1,6,12,0.235,0.35,0.471,0.821,16
1999,NL,Jose Jimenez,25,STL,29,55,53,5,5,0,1,0,2,0,22,0.094,0.094,0.132,0.226,7
1999,NL,Brian Johnson,31,CIN,45,127,117,12,27,7,0,5,18,9,31,0.231,0.286,0.419,0.705,49
1999,NL,Lance Johnson,35,CHC,95,377,335,46,87,11,6,1,21,37,20,0.26,0.332,0.337,0.67,113
1999,NL,Mike Johnson,23,MON,3,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1
1999,NL,Randy Johnson,35,ARI,33,104,97,1,12,4,0,0,6,0,46,0.124,0.124,0.165,0.289,16
1999,NL,Russ Johnson,26,HOU,83,183,156,24,44,10,0,5,23,20,31,0.282,0.358,0.442,0.8,69
1999,NL,John Johnstone,30,SFG,58,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Andruw Jones,22,ATL,162,679,592,97,163,35,5,26,84,76,103,0.275,0.365,0.483,0.848,286
1999,NL,Bobby Jones,29,NYM,12,17,16,1,5,0,0,1,1,0,4,0.313,0.313,0.5,0.813,8
1999,NL,Bobby Jones,27,COL,28,34,27,3,4,1,0,0,4,2,7,0.148,0.2,0.185,0.385,5
1999,NL,Chipper Jones,27,ATL,157,701,567,116,181,41,1,45,110,126,94,0.319,0.441,0.633,1.074,359
1999,NL,Terry Jones,28,MON,17,66,63,4,17,1,1,0,3,3,14,0.27,0.303,0.317,0.62,20
1999,NL,Brian Jordan,32,ATL,153,645,576,100,163,28,4,23,115,51,81,0.283,0.346,0.465,0.811,268
1999,NL,Kevin Jordan,29,PHI,120,380,347,36,99,17,3,4,51,24,34,0.285,0.339,0.386,0.726,134
1999,NL,Wally Joyner,37,SDP,110,386,323,34,80,14,2,5,43,58,54,0.248,0.363,0.35,0.713,113
1999,NL,Mike Judd,24,LAD,7,9,5,0,0,0,0,0,0,1,1,0,0.167,0,0.167,0
1999,NL,Matt Karchner,32,CHC,15,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Scott Karl,27,MIL,33,76,60,5,11,2,0,2,7,3,17,0.183,0.219,0.317,0.535,19
1999,NL,Eric Karros,31,LAD,153,639,578,74,176,40,0,34,112,53,119,0.304,0.362,0.55,0.912,318
1999,NL,Mike Kelly,29,COL,2,2,2,0,1,1,0,0,1,0,0,0.5,0.5,1,1.5,2
1999,NL,Jason Kendall,25,PIT,78,334,280,61,93,20,3,8,41,38,32,0.332,0.428,0.511,0.939,143
1999,NL,Adam Kennedy,23,STL,33,110,102,12,26,10,1,1,16,3,8,0.255,0.284,0.402,0.686,41
1999,NL,Jeff Kent,31,SFG,138,585,511,86,148,40,2,23,101,61,112,0.29,0.366,0.511,0.877,261
1999,NL,Darryl Kile,30,COL,30,64,52,3,7,0,0,0,4,4,20,0.135,0.196,0.135,0.331,7
1999,NL,Byung-Hyun Kim,20,ARI,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Curtis King,28,STL,2,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Ray King,25,CHC,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Mike Kinkade,26,NYM,28,51,46,3,9,2,1,2,6,3,9,0.196,0.275,0.413,0.688,19
1999,NL,Danny Klassen,23,ARI,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
1999,NL,Ryan Klesko,28,ATL,133,466,404,55,120,28,2,21,80,53,69,0.297,0.376,0.532,0.908,215
1999,NL,Steve Kline,26,MON,77,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Randy Knorr,30,HOU,13,31,30,2,5,1,0,0,0,1,8,0.167,0.194,0.2,0.394,6
1999,NL,Mark Kotsay,23,FLA,148,535,495,57,134,23,9,8,50,29,50,0.271,0.306,0.402,0.708,199
1999,NL,Jeff Kubenka,24,LAD,6,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1
1999,NL,Tim Laker,29,PIT,6,9,9,0,3,0,0,0,0,0,2,0.333,0.333,0.333,0.667,3
1999,NL,Ray Lankford,32,STL,122,476,422,77,129,32,1,15,63,49,110,0.306,0.38,0.493,0.873,208
1999,NL,Mike Lansing,31,COL,35,155,145,24,45,9,0,4,15,7,22,0.31,0.344,0.455,0.799,66
1999,NL,Barry Larkin,35,CIN,161,687,583,108,171,30,4,12,75,93,57,0.293,0.39,0.42,0.81,245
1999,NL,Jason LaRue,25,CIN,36,103,90,12,19,7,0,3,10,11,32,0.211,0.311,0.389,0.7,35
1999,NL,David Lee,26,COL,35,5,5,1,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1
1999,NL,Derrek Lee,23,FLA,70,236,218,21,45,9,1,5,20,17,70,0.206,0.263,0.326,0.588,71
1999,NL,Travis Lee,24,ARI,120,436,375,57,89,16,2,9,50,58,50,0.237,0.337,0.363,0.7,136
1999,NL,Al Leiter,33,NYM,29,70,57,1,6,2,0,0,5,2,29,0.105,0.136,0.14,0.276,8
1999,NL,Curt Leskanic,31,COL,60,4,4,1,2,0,0,1,3,0,2,0.5,0.5,1.25,1.75,5
1999,NL,Mark Lewis,29,CIN,88,184,173,18,44,16,0,6,28,7,24,0.254,0.28,0.451,0.731,78
1999,NL,Jim Leyritz,35,SDP,50,154,134,17,32,5,0,8,21,15,37,0.239,0.331,0.455,0.786,61
1999,NL,Jon Lieber,29,CHC,29,71,58,8,7,1,0,0,2,5,23,0.121,0.188,0.138,0.325,8
1999,NL,Mike Lieberthal,27,PHI,145,574,510,84,153,33,1,31,96,44,86,0.3,0.363,0.551,0.914,281
1999,NL,Ted Lilly,23,MON,9,6,5,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1
1999,NL,Jose Lima,26,HOU,34,91,75,4,6,0,0,0,2,3,24,0.08,0.115,0.08,0.195,6
1999,NL,Cole Liniak,22,CHC,12,30,29,3,7,2,0,0,2,1,4,0.241,0.267,0.31,0.577,9
1999,NL,Paul Lo Duca,27,LAD,36,110,95,11,22,1,0,3,11,10,9,0.232,0.312,0.337,0.649,32
1999,NL,Keith Lockhart,34,ATL,108,184,161,20,42,3,1,1,21,19,21,0.261,0.337,0.311,0.648,50
1999,NL,Carlton Loewer,25,PHI,19,25,22,0,5,0,0,0,1,1,9,0.227,0.261,0.227,0.488,5
1999,NL,Rich Loiselle,27,PIT,13,1,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,George Lombard,23,ATL,6,7,6,1,2,0,0,0,0,1,2,0.333,0.429,0.333,0.762,2
1999,NL,Terrence Long,23,NYM,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Braden Looper,24,FLA,67,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Javy Lopez,28,ATL,65,269,246,34,78,18,1,11,45,20,41,0.317,0.375,0.533,0.908,131
1999,NL,Luis Lopez,28,NYM,68,121,104,11,22,4,0,2,13,12,33,0.212,0.308,0.308,0.616,32
1999,NL,Mark Loretta,27,MIL,153,664,587,93,170,34,5,5,67,52,59,0.29,0.354,0.39,0.744,229
1999,NL,Andrew Lorraine,26,CHC,12,20,15,1,2,1,0,0,0,1,9,0.133,0.188,0.2,0.388,3
1999,NL,Torey Lovullo,33,PHI,17,41,38,3,8,0,0,2,5,3,11,0.211,0.268,0.368,0.637,14
1999,NL,Mike Lowell,25,FLA,97,344,308,32,78,15,0,12,47,26,69,0.253,0.317,0.419,0.736,129
1999,NL,Larry Luebbers,29,STL,8,18,16,1,2,0,0,0,0,1,2,0.125,0.176,0.125,0.301,2
1999,NL,Robert Machado,26,MON,17,24,22,3,4,1,0,0,0,2,6,0.182,0.25,0.227,0.477,5
1999,NL,Greg Maddux,33,ATL,31,79,64,7,11,1,1,2,7,1,18,0.172,0.197,0.313,0.509,20
1999,NL,Mike Maddux,37,MON,4,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Mike Maddux,37,LAD,47,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Dave Magadan,36,SDP,116,300,248,20,68,12,1,2,30,45,36,0.274,0.377,0.355,0.732,88
1999,NL,Wendell Magee,26,PHI,12,15,14,4,5,1,0,2,5,1,4,0.357,0.4,0.857,1.257,12
1999,NL,Pat Mahomes,28,NYM,40,16,16,2,5,3,0,0,3,0,6,0.313,0.313,0.5,0.813,8
1999,NL,Matt Mantei,25,FLA,34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Matt Mantei,25,ARI,29,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Kirt Manwaring,33,COL,48,155,137,17,41,7,1,2,14,12,23,0.299,0.374,0.409,0.783,56
1999,NL,Josias Manzanillo,31,NYM,13,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
1999,NL,Eli Marrero,25,STL,114,343,317,32,61,13,1,6,34,18,56,0.192,0.236,0.297,0.533,94
1999,NL,Al Martin,31,PIT,143,593,541,97,150,36,8,24,63,49,119,0.277,0.337,0.506,0.844,274
1999,NL,Manny Martinez,28,MON,137,357,331,48,81,12,7,2,26,17,51,0.245,0.279,0.341,0.621,113
1999,NL,Ramon Martinez,26,SFG,61,165,144,21,38,6,0,5,19,14,17,0.264,0.327,0.41,0.737,59
1999,NL,Sandy Martinez,28,CHC,17,30,30,1,5,0,0,1,1,0,11,0.167,0.167,0.267,0.433,8
1999,NL,Onan Masaoka,21,LAD,50,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0
1999,NL,Pascual Matos,24,ATL,6,8,8,0,1,0,0,0,2,0,1,0.125,0.125,0.125,0.25,1
1999,NL,Gary Matthews,24,SDP,23,45,36,4,8,0,0,0,7,9,9,0.222,0.378,0.222,0.6,8
1999,NL,Brent Mayne,31,SFG,117,374,322,39,97,32,0,2,39,43,65,0.301,0.389,0.419,0.808,135
1999,NL,Jeff McCurry,29,HOU,4,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Chuck McElroy,31,COL,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NL,Chuck McElroy,31,NYM,15,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Joe McEwing,26,STL,152,575,513,65,141,28,4,9,44,41,87,0.275,0.333,0.398,0.73,204
1999,NL,Willie McGee,40,STL,132,290,271,25,68,7,0,0,20,17,60,0.251,0.293,0.277,0.57,75
1999,NL,Kevin McGlinchy,22,ATL,61,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Ryan McGuire,27,MON,88,171,140,17,31,7,2,2,18,27,33,0.221,0.347,0.343,0.69,48
1999,NL,Mark McGwire,35,STL,153,661,521,118,145,21,1,65,147,133,141,0.278,0.424,0.697,1.12,363
1999,NL,Greg McMichael,32,NYM,18,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Brian McNichol,25,CHC,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Brian McRae,31,NYM,96,344,298,35,66,12,1,8,36,39,57,0.221,0.32,0.349,0.669,104
1999,NL,Brian McRae,31,COL,7,27,23,1,6,2,0,1,1,2,7,0.261,0.37,0.478,0.849,11
1999,NL,Brian Meadows,23,FLA,29,59,50,6,7,3,0,0,1,2,21,0.14,0.173,0.2,0.373,10
1999,NL,Pat Meares,30,PIT,21,104,91,15,28,4,0,0,7,9,20,0.308,0.382,0.352,0.734,32
1999,NL,Rafael Medina,24,FLA,20,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Mitch Meluskey,25,HOU,10,38,33,4,7,1,0,1,3,5,6,0.212,0.316,0.333,0.649,11
1999,NL,Orlando Merced,32,MON,93,221,194,25,52,12,1,8,26,26,27,0.268,0.353,0.464,0.817,90
1999,NL,Kent Mercker,31,STL,25,34,28,5,5,1,0,0,2,2,10,0.179,0.233,0.214,0.448,6
1999,NL,Chad Meyers,23,CHC,43,156,142,17,33,9,0,0,4,9,27,0.232,0.292,0.296,0.588,42
1999,NL,Dan Miceli,28,SDP,65,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Matt Mieske,31,HOU,54,118,109,13,31,5,0,5,22,6,22,0.284,0.316,0.468,0.784,51
1999,NL,Kevin Millar,27,FLA,105,407,351,48,100,17,4,9,67,40,64,0.285,0.362,0.433,0.795,152
1999,NL,Damian Miller,29,ARI,86,320,296,35,80,19,0,11,47,19,78,0.27,0.316,0.446,0.762,132
1999,NL,Kurt Miller,26,CHC,4,0,0,0,0,0,0,0,0,0,0,,,,,0
1999,NL,Trever Miller,26,HOU,46,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Wade Miller,22,HOU,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Alan Mills,32,LAD,66,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Kevin Millwood,24,ATL,31,86,78,4,12,2,0,1,6,2,29,0.154,0.175,0.218,0.393,17
1999,NL,Doug Mirabelli,28,SFG,33,98,87,10,22,6,0,1,10,9,25,0.253,0.327,0.356,0.683,31
1999,NL,Dave Mlicki,31,LAD,2,3,1,0,1,0,0,0,0,0,0,1,1,1,2,1
1999,NL,Mike Mohler,30,STL,46,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,NL,Jose Molina,24,CHC,10,21,19,3,5,1,0,0,1,2,4,0.263,0.333,0.316,0.649,6
1999,NL,Raul Mondesi,28,LAD,159,680,601,98,152,29,5,33,99,71,134,0.253,0.332,0.483,0.815,290
1999,NL,Steve Montgomery,28,PHI,48,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1
1999,NL,Melvin Mora,27,NYM,66,39,31,6,5,0,0,0,1,4,7,0.161,0.278,0.161,0.439,5
1999,NL,Mickey Morandini,33,CHC,144,521,456,60,110,18,5,4,37,48,61,0.241,0.319,0.329,0.648,150
1999,NL,Mike Mordecai,31,MON,109,250,226,29,53,10,2,5,25,20,31,0.235,0.297,0.363,0.66,82
